"Age" "Environ" "Cat" "Time" "Electrode" "RF"
"310" "Neonate" "Light" "Cat 2" "2021-01-18" "6" 123.616586461323
"311" "Neonate" "Light" "Cat 2" "2021-01-18" "7" 130.926487534062
"312" "Neonate" "Light" "Cat 2" "2021-01-18" "8" 138.027451941999
"313" "Neonate" "Light" "Cat 2" "2021-01-19" "1" 141.524637997288
"314" "Neonate" "Light" "Cat 2" "2021-01-19" "2" 136.057968502168
"315" "Neonate" "Light" "Cat 2" "2021-01-19" "3" 125.512837307048
"316" "Neonate" "Light" "Cat 2" "2021-01-19" "4" 141.150848483428
"317" "Neonate" "Light" "Cat 2" "2021-01-19" "5" 95.0716931019894
"318" "Neonate" "Light" "Cat 2" "2021-01-19" "6" 134.80052342141
"319" "Neonate" "Light" "Cat 2" "2021-01-19" "7" 138.237113244821
"320" "Neonate" "Light" "Cat 2" "2021-01-19" "8" 128.954918061282
"321" "Neonate" "Light" "Cat 2" "2021-01-20" "1" 160.437021577737
"322" "Neonate" "Light" "Cat 2" "2021-01-20" "2" 162.000825597951
"323" "Neonate" "Light" "Cat 2" "2021-01-20" "3" 130.862916060899
"324" "Neonate" "Light" "Cat 2" "2021-01-20" "4" 165.920031739676
"325" "Neonate" "Light" "Cat 2" "2021-01-20" "5" 111.28115195257
"326" "Neonate" "Light" "Cat 2" "2021-01-20" "6" 144.687823304463
"327" "Neonate" "Light" "Cat 2" "2021-01-20" "7" 124.924627686894
"328" "Neonate" "Light" "Cat 2" "2021-01-20" "8" 136.728433195224
"329" "Neonate" "Light" "Cat 2" "2021-01-21" "1" 134.91714766572
"330" "Neonate" "Light" "Cat 2" "2021-01-21" "2" 161.067230223319
"331" "Neonate" "Light" "Cat 2" "2021-01-21" "3" 139.493770517525
"332" "Neonate" "Light" "Cat 2" "2021-01-21" "4" 147.466748964187
"333" "Neonate" "Light" "Cat 2" "2021-01-21" "5" 102.83014947795
"334" "Neonate" "Light" "Cat 2" "2021-01-21" "6" 114.96491994787
"335" "Neonate" "Light" "Cat 2" "2021-01-21" "7" 128.602838478167
"336" "Neonate" "Light" "Cat 2" "2021-01-21" "8" 150.580058016653
"337" "Neonate" "Light" "Cat 3" "2021-01-01" "1" 167.468563177028
"338" "Neonate" "Light" "Cat 3" "2021-01-01" "2" 165.1089176492
"339" "Neonate" "Light" "Cat 3" "2021-01-01" "3" 155.555778478025
"340" "Neonate" "Light" "Cat 3" "2021-01-01" "4" 159.884119984698
"341" "Neonate" "Light" "Cat 3" "2021-01-01" "5" 139.461382091017
"342" "Neonate" "Light" "Cat 3" "2021-01-01" "6" 142.956638595193
"343" "Neonate" "Light" "Cat 3" "2021-01-01" "7" 145.804583876627
"344" "Neonate" "Light" "Cat 3" "2021-01-01" "8" 149.696716047455
"345" "Neonate" "Light" "Cat 3" "2021-01-02" "1" 179.184728505364
"346" "Neonate" "Light" "Cat 3" "2021-01-02" "2" 154.226330335387
"347" "Neonate" "Light" "Cat 3" "2021-01-02" "3" 134.868156746573
"348" "Neonate" "Light" "Cat 3" "2021-01-02" "4" 158.167255336869
"349" "Neonate" "Light" "Cat 3" "2021-01-02" "5" 130.988496190071
"350" "Neonate" "Light" "Cat 3" "2021-01-02" "6" 147.256273883693
"351" "Neonate" "Light" "Cat 3" "2021-01-02" "7" 157.304332256965
"352" "Neonate" "Light" "Cat 3" "2021-01-02" "8" 180.817879559299
"353" "Neonate" "Light" "Cat 3" "2021-01-03" "1" 150.994163041332
"354" "Neonate" "Light" "Cat 3" "2021-01-03" "2" 160.247116161093
"355" "Neonate" "Light" "Cat 3" "2021-01-03" "3" 156.924242764756
"356" "Neonate" "Light" "Cat 3" "2021-01-03" "4" 155.499519389143
"357" "Neonate" "Light" "Cat 3" "2021-01-03" "5" 119.000603682348
